,Class,probability,long,lat,Distance,character,color_shape,color_char
2460,['trapezoid'],,,,0,not found,not found,not found
2461,['rectangle'],,,,0,not found,not found,not found
2462,['trapezoid'],,,,0,not found,not found,not found
2463,['Human'],,,,0,not found,not found,not found
2464,['rectangle'],,,,0,not found,not found,not found
2465,['trapezoid'],,,,0,not found,not found,not found
2466,['rectangle'],,,,0,not found,not found,not found
2467,['trapezoid'],,,,0,not found,not found,not found
2468,['Human'],,,,0,not found,not found,not found
2469,['rectangle'],,,,0,not found,not found,not found
2470,['trapezoid'],,,,0,not found,not found,not found
2471,['rectangle'],,,,0,not found,not found,not found
2472,['trapezoid'],,,,0,not found,not found,not found
2473,['Human'],,,,0,not found,not found,not found
2474,['rectangle'],,,,0,not found,not found,not found
2475,['trapezoid'],,,,0,not found,not found,not found
2476,['rectangle'],,,,0,not found,not found,not found
2477,['trapezoid'],,,,0,not found,not found,not found
2478,['Human'],,,,0,not found,not found,not found
2479,['rectangle'],,,,0,not found,not found,not found
2480,['trapezoid'],,,,0,not found,not found,not found
2481,['rectangle'],,,,0,not found,not found,not found
2482,['trapezoid'],,,,0,not found,not found,not found
2483,['Human'],,,,0,not found,not found,not found
2484,['rectangle'],,,,0,not found,not found,not found
2485,['trapezoid'],,,,0,not found,not found,not found
2486,['rectangle'],,,,0,not found,not found,not found
2487,['trapezoid'],,,,0,not found,not found,not found
2488,['Human'],,,,0,not found,not found,not found
2489,['rectangle'],,,,0,not found,not found,not found
2490,['trapezoid'],,,,0,not found,not found,not found
2491,['rectangle'],,,,0,not found,not found,not found
2492,['trapezoid'],,,,0,not found,not found,not found
2493,['Human'],,,,0,not found,not found,not found
2494,['rectangle'],,,,0,not found,not found,not found
2495,['trapezoid'],,,,0,not found,not found,not found
2496,['rectangle'],,,,0,not found,not found,not found
2497,['trapezoid'],,,,0,not found,not found,not found
2498,['Human'],,,,0,not found,not found,not found
2499,['rectangle'],,,,0,not found,not found,not found
2500,['trapezoid'],,,,0,not found,not found,not found
2501,['rectangle'],,,,0,not found,not found,not found
2502,['trapezoid'],,,,0,not found,not found,not found
2503,['Human'],,,,0,not found,not found,not found
2504,['rectangle'],,,,0,not found,not found,not found
2505,['trapezoid'],,,,0,not found,not found,not found
2506,['rectangle'],,,,0,not found,not found,not found
2507,['trapezoid'],,,,0,not found,not found,not found
2508,['Human'],,,,0,not found,not found,not found
2509,['rectangle'],,,,0,not found,not found,not found
2510,['trapezoid'],,,,0,not found,not found,not found
2511,['rectangle'],,,,0,not found,not found,not found
2512,['trapezoid'],,,,0,not found,not found,not found
2513,['Human'],,,,0,not found,not found,not found
2514,['rectangle'],,,,0,not found,not found,not found
2515,['trapezoid'],,,,0,not found,not found,not found
2516,['rectangle'],,,,0,not found,not found,not found
2517,['trapezoid'],,,,0,not found,not found,not found
2518,['Human'],,,,0,not found,not found,not found
2519,['rectangle'],,,,0,not found,not found,not found
2520,['trapezoid'],,,,0,not found,not found,not found
2521,['rectangle'],,,,0,not found,not found,not found
2522,['trapezoid'],,,,0,not found,not found,not found
2523,['Human'],,,,0,not found,not found,not found
2524,['rectangle'],,,,0,not found,not found,not found
2525,['trapezoid'],,,,0,not found,not found,not found
2526,['rectangle'],,,,0,not found,not found,not found
2527,['trapezoid'],,,,0,not found,not found,not found
2528,['Human'],,,,0,not found,not found,not found
2529,['rectangle'],,,,0,not found,not found,not found
2530,['trapezoid'],,,,0,not found,not found,not found
2531,['rectangle'],,,,0,not found,not found,not found
2532,['trapezoid'],,,,0,not found,not found,not found
2533,['Human'],,,,0,not found,not found,not found
2534,['rectangle'],,,,0,not found,not found,not found
2535,['trapezoid'],,,,0,not found,not found,not found
2536,['rectangle'],,,,0,not found,not found,not found
2537,['trapezoid'],,,,0,not found,not found,not found
2538,['Human'],,,,0,not found,not found,not found
2539,['rectangle'],,,,0,not found,not found,not found
2540,['trapezoid'],,,,0,not found,not found,not found
2541,['rectangle'],,,,0,not found,not found,not found
2542,['trapezoid'],,,,0,not found,not found,not found
2543,['Human'],,,,0,not found,not found,not found
2544,['rectangle'],,,,0,not found,not found,not found
2545,['trapezoid'],,,,0,not found,not found,not found
2546,['rectangle'],,,,0,not found,not found,not found
2547,['trapezoid'],,,,0,not found,not found,not found
2548,['Human'],,,,0,not found,not found,not found
2549,['rectangle'],,,,0,not found,not found,not found
2550,['trapezoid'],,,,0,not found,not found,not found
2551,['rectangle'],,,,0,not found,not found,not found
2552,['trapezoid'],,,,0,not found,not found,not found
2553,['Human'],,,,0,not found,not found,not found
2554,['rectangle'],,,,0,not found,not found,not found
2555,['trapezoid'],,,,0,not found,not found,not found
2556,['rectangle'],,,,0,not found,not found,not found
2557,['trapezoid'],,,,0,not found,not found,not found
2558,['Human'],,,,0,not found,not found,not found
2559,['rectangle'],,,,0,not found,not found,not found
2560,['trapezoid'],,,,0,not found,not found,not found
2561,['rectangle'],,,,0,not found,not found,not found
2562,['trapezoid'],,,,0,not found,not found,not found
2563,['Human'],,,,0,not found,not found,not found
2564,['rectangle'],,,,0,not found,not found,not found
2565,['trapezoid'],,,,0,not found,not found,not found
2566,['rectangle'],,,,0,not found,not found,not found
2567,['trapezoid'],,,,0,not found,not found,not found
2568,['Human'],,,,0,not found,not found,not found
2569,['rectangle'],,,,0,not found,not found,not found
2570,['trapezoid'],,,,0,not found,not found,not found
2571,['rectangle'],,,,0,not found,not found,not found
2572,['trapezoid'],,,,0,not found,not found,not found
2573,['Human'],,,,0,not found,not found,not found
2574,['rectangle'],,,,0,not found,not found,not found
2575,['trapezoid'],,,,0,not found,not found,not found
2576,['rectangle'],,,,0,not found,not found,not found
2577,['trapezoid'],,,,0,not found,not found,not found
2578,['Human'],,,,0,not found,not found,not found
2579,['rectangle'],,,,0,not found,not found,not found
2580,['trapezoid'],,,,0,not found,not found,not found
2581,['rectangle'],,,,0,not found,not found,not found
2582,['trapezoid'],,,,0,not found,not found,not found
2583,['Human'],,,,0,not found,not found,not found
2584,['rectangle'],,,,0,not found,not found,not found
2585,['trapezoid'],,,,0,not found,not found,not found
2586,['rectangle'],,,,0,not found,not found,not found
2587,['trapezoid'],,,,0,not found,not found,not found
2588,['Human'],,,,0,not found,not found,not found
2589,['rectangle'],,,,0,not found,not found,not found
2590,['trapezoid'],,,,0,not found,not found,not found
2591,['rectangle'],,,,0,not found,not found,not found
2592,['trapezoid'],,,,0,not found,not found,not found
2593,['Human'],,,,0,not found,not found,not found
2594,['rectangle'],,,,0,not found,not found,not found
2595,['trapezoid'],,,,0,not found,not found,not found
2596,['rectangle'],,,,0,not found,not found,not found
2597,['trapezoid'],,,,0,not found,not found,not found
2598,['Human'],,,,0,not found,not found,not found
2599,['rectangle'],,,,0,not found,not found,not found
2600,['trapezoid'],,,,0,not found,not found,not found
2601,['rectangle'],,,,0,not found,not found,not found
2602,['trapezoid'],,,,0,not found,not found,not found
2603,['Human'],,,,0,not found,not found,not found
2604,['rectangle'],,,,0,not found,not found,not found
2605,['trapezoid'],,,,0,not found,not found,not found
2606,['rectangle'],,,,0,not found,not found,not found
2607,['trapezoid'],,,,0,not found,not found,not found
2608,['Human'],,,,0,not found,not found,not found
2609,['rectangle'],,,,0,not found,not found,not found
2610,['trapezoid'],,,,0,not found,not found,not found
2611,['rectangle'],,,,0,not found,not found,not found
2612,['trapezoid'],,,,0,not found,not found,not found
2613,['Human'],,,,0,not found,not found,not found
2614,['rectangle'],,,,0,not found,not found,not found
2615,['trapezoid'],,,,0,not found,not found,not found
2616,['rectangle'],,,,0,not found,not found,not found
2617,['trapezoid'],,,,0,not found,not found,not found
2618,['Human'],,,,0,not found,not found,not found
2619,['rectangle'],,,,0,not found,not found,not found
2620,['trapezoid'],,,,0,not found,not found,not found
2621,['rectangle'],,,,0,not found,not found,not found
2622,['trapezoid'],,,,0,not found,not found,not found
2623,['Human'],,,,0,not found,not found,not found
2624,['rectangle'],,,,0,not found,not found,not found
2625,['trapezoid'],,,,0,not found,not found,not found
2626,['rectangle'],,,,0,not found,not found,not found
2627,['trapezoid'],,,,0,not found,not found,not found
2628,['Human'],,,,0,not found,not found,not found
2629,['rectangle'],,,,0,not found,not found,not found
2630,['trapezoid'],,,,0,not found,not found,not found
2631,['rectangle'],,,,0,not found,not found,not found
2632,['trapezoid'],,,,0,not found,not found,not found
2633,['Human'],,,,0,not found,not found,not found
2634,['rectangle'],,,,0,not found,not found,not found
2635,['trapezoid'],,,,0,not found,not found,not found
2636,['rectangle'],,,,0,not found,not found,not found
2637,['trapezoid'],,,,0,not found,not found,not found
2638,['Human'],,,,0,not found,not found,not found
2639,['rectangle'],,,,0,not found,not found,not found
2640,['trapezoid'],,,,0,not found,not found,not found
2641,['rectangle'],,,,0,not found,not found,not found
2642,['trapezoid'],,,,0,not found,not found,not found
2643,['Human'],,,,0,not found,not found,not found
2644,['rectangle'],,,,0,not found,not found,not found
2645,['trapezoid'],,,,0,not found,not found,not found
2646,['rectangle'],,,,0,not found,not found,not found
2647,['trapezoid'],,,,0,not found,not found,not found
2648,['Human'],,,,0,not found,not found,not found
2649,['rectangle'],,,,0,not found,not found,not found
2650,['trapezoid'],,,,0,not found,not found,not found
2651,['rectangle'],,,,0,not found,not found,not found
2652,['trapezoid'],,,,0,not found,not found,not found
2653,['Human'],,,,0,not found,not found,not found
2654,['rectangle'],,,,0,not found,not found,not found
2655,['trapezoid'],,,,0,not found,not found,not found
2656,['rectangle'],,,,0,not found,not found,not found
2657,['trapezoid'],,,,0,not found,not found,not found
2658,['Human'],,,,0,not found,not found,not found
2659,['rectangle'],,,,0,not found,not found,not found
2660,['trapezoid'],,,,0,not found,not found,not found
2661,['rectangle'],,,,0,not found,not found,not found
2662,['trapezoid'],,,,0,not found,not found,not found
2663,['Human'],,,,0,not found,not found,not found
2664,['rectangle'],,,,0,not found,not found,not found
2665,['trapezoid'],,,,0,not found,not found,not found
2666,['rectangle'],,,,0,not found,not found,not found
2667,['trapezoid'],,,,0,not found,not found,not found
2668,['Human'],,,,0,not found,not found,not found
2669,['rectangle'],,,,0,not found,not found,not found
2670,['trapezoid'],,,,0,not found,not found,not found
2671,['rectangle'],,,,0,not found,not found,not found
2672,['trapezoid'],,,,0,not found,not found,not found
2673,['Human'],,,,0,not found,not found,not found
2674,['rectangle'],,,,0,not found,not found,not found
2675,['trapezoid'],,,,0,not found,not found,not found
2676,['rectangle'],,,,0,not found,not found,not found
2677,['trapezoid'],,,,0,not found,not found,not found
2678,['Human'],,,,0,not found,not found,not found
2679,['rectangle'],,,,0,not found,not found,not found
2680,['trapezoid'],,,,0,not found,not found,not found
2681,['rectangle'],,,,0,not found,not found,not found
2682,['trapezoid'],,,,0,not found,not found,not found
2683,['Human'],,,,0,not found,not found,not found
2684,['rectangle'],,,,0,not found,not found,not found
2685,['trapezoid'],,,,0,not found,not found,not found
2686,['rectangle'],,,,0,not found,not found,not found
2687,['trapezoid'],,,,0,not found,not found,not found
2688,['Human'],,,,0,not found,not found,not found
2689,['rectangle'],,,,0,not found,not found,not found
2690,['trapezoid'],,,,0,not found,not found,not found
2691,['rectangle'],,,,0,not found,not found,not found
2692,['trapezoid'],,,,0,not found,not found,not found
2693,['Human'],,,,0,not found,not found,not found
2694,['rectangle'],,,,0,not found,not found,not found
2695,['trapezoid'],,,,0,not found,not found,not found
2696,['rectangle'],,,,0,not found,not found,not found
2697,['trapezoid'],,,,0,not found,not found,not found
2698,['Human'],,,,0,not found,not found,not found
2699,['rectangle'],,,,0,not found,not found,not found
2700,['trapezoid'],,,,0,not found,not found,not found
2701,['rectangle'],,,,0,not found,not found,not found
2702,['trapezoid'],,,,0,not found,not found,not found
2703,['Human'],,,,0,not found,not found,not found
2704,['rectangle'],,,,0,not found,not found,not found
2705,['trapezoid'],,,,0,not found,not found,not found
2706,['rectangle'],,,,0,not found,not found,not found
2707,['trapezoid'],,,,0,not found,not found,not found
2708,['Human'],,,,0,not found,not found,not found
2709,['rectangle'],,,,0,not found,not found,not found
2710,['trapezoid'],,,,0,not found,not found,not found
2711,['rectangle'],,,,0,not found,not found,not found
2712,['trapezoid'],,,,0,not found,not found,not found
2713,['Human'],,,,0,not found,not found,not found
2714,['rectangle'],,,,0,not found,not found,not found
2715,['trapezoid'],,,,0,not found,not found,not found
2716,['rectangle'],,,,0,not found,not found,not found
2717,['trapezoid'],,,,0,not found,not found,not found
2718,['Human'],,,,0,not found,not found,not found
2719,['rectangle'],,,,0,not found,not found,not found
2720,['trapezoid'],,,,0,not found,not found,not found
2721,['rectangle'],,,,0,not found,not found,not found
2722,['trapezoid'],,,,0,not found,not found,not found
2723,['Human'],,,,0,not found,not found,not found
